step,sim_time_s,px_m,py_m,pz_m,qw,qx,qy,qz,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,local_x_m,local_y_m,local_z_m
13,0.079167,0.000000000,0.000000000,0.367640644,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.776625216,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.167640644
14,0.083333,0.000000000,0.000000000,0.364234388,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.817500234,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.164234388
15,0.087500,0.000000000,0.000000000,0.360657811,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.858375251,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.160657811
16,0.091667,0.000000000,0.000000000,0.356910944,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.899250269,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.156910944
17,0.095833,0.000000000,0.000000000,0.352993757,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.940125287,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.152993757
18,0.100000,0.000000000,0.000000000,0.348906249,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.981000304,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.148906249
19,0.104167,0.000000000,0.000000000,0.344648421,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.021875262,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.144648421
20,0.108333,0.000000000,0.000000000,0.340220302,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.062750220,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.140220302
21,0.112500,0.000000000,0.000000000,0.335621864,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.103625178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.135621864
22,0.116667,0.000000000,0.000000000,0.330853105,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.144500136,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.130853105
23,0.120833,0.000000000,0.000000000,0.325914055,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.185375094,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.125914055
24,0.125000,0.000000000,0.000000000,0.320804685,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.226250052,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.120804685
25,0.129167,0.000000000,0.000000000,0.315524995,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.267125010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.115524995
26,0.133333,0.000000000,0.000000000,0.310074985,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.307999969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.110074985
27,0.137500,0.000000000,0.000000000,0.304454684,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.348874927,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.104454684
28,0.141667,0.000000000,0.000000000,0.298664063,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.389749885,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.098664063
29,0.145833,0.000000000,0.000000000,0.292703122,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.430624843,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.092703122
30,0.150000,0.000000000,0.000000000,0.286571860,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.471499801,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.086571860
31,0.154167,0.000000000,0.000000000,0.280270308,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.512374759,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.080270308
32,0.158333,0.000000000,0.000000000,0.273798436,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.553249717,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.073798436
33,0.162500,0.000000000,0.000000000,0.267156243,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.594124675,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.067156243
34,0.166667,0.000000000,0.000000000,0.260343730,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.634999633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.060343730
35,0.170833,0.000000000,0.000000000,0.253360927,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.675874591,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.053360927
36,0.175000,0.000000000,0.000000000,0.246207803,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.716749549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.046207803
37,0.179167,0.000000000,0.000000000,0.238884374,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.757624507,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.038884374
38,0.183333,0.000000000,0.000000000,0.231390625,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.798499465,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.031390625
39,0.187500,0.000000000,0.000000000,0.223726571,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.839374423,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.023726571
40,0.191667,-0.000002643,-0.000003554,0.223000079,1.000000000,0.000033642,-0.000022964,0.000000609,-0.003104496,-0.002390079,-0.002149701,0.116142102,-0.083343178,-0.002862522,-0.000002643,-0.000003554,0.023000079
41,0.195833,-0.000000371,-0.000000465,0.222999945,1.000000000,0.000005514,-0.000003588,0.000000016,0.000750879,0.000550869,-0.000243092,-0.002793528,0.013832298,0.000027833,-0.000000371,-0.000000465,0.022999945
42,0.200000,-0.000000038,-0.000000085,0.222999990,1.000000000,0.000001248,-0.000000402,0.000000025,0.000072809,0.000073218,-0.000051175,0.000041126,0.001172471,-0.000051096,-0.000000038,-0.000000085,0.022999990
43,0.204167,-0.000000069,-0.000000087,0.222999990,1.000000000,0.000001013,-0.000000392,-0.000000017,0.000018563,-0.000019999,-0.000049510,0.002075091,0.000115445,-0.000006164,-0.000000069,-0.000000087,0.022999990
44,0.208333,-0.000000074,-0.000000094,0.222999990,1.000000000,0.000001481,-0.000000822,0.000000013,0.000025795,-0.000016966,-0.000053101,0.002132449,0.000253605,-0.000004611,-0.000000074,-0.000000094,0.022999990
45,0.212500,-0.000000074,-0.000000096,0.222999990,1.000000000,0.000001510,-0.000000877,0.000000017,0.000026253,-0.000015981,-0.000053331,0.002116934,0.000260940,-0.000005453,-0.000000074,-0.000000096,0.022999990
46,0.216667,-0.000000072,-0.000000095,0.222999990,1.000000000,0.000001368,-0.000000633,-0.000000029,0.000026682,-0.000015506,-0.000053399,0.002109169,0.000269042,-0.000005548,-0.000000072,-0.000000095,0.022999990
47,0.220833,-0.000000072,-0.000000094,0.222999990,0.999999940,0.000001485,-0.000000874,0.000000008,0.000026360,-0.000015649,-0.000053258,0.002107827,0.000262404,-0.000005636,-0.000000072,-0.000000094,0.022999990
48,0.225000,-0.000000071,-0.000000093,0.222999990,0.999999940,0.000001229,-0.000000471,-0.000000026,0.000026710,-0.000015418,-0.000053378,0.002106897,0.000269271,-0.000005597,-0.000000071,-0.000000093,0.022999990
49,0.229167,-0.000000071,-0.000000093,0.222999990,0.999999940,0.000001486,-0.000000849,0.000000021,0.000026377,-0.000015707,-0.000053201,0.002107365,0.000263455,-0.000005491,-0.000000071,-0.000000093,0.022999990
50,0.233333,-0.000000072,-0.000000093,0.222999990,0.999999940,0.000001363,-0.000000784,0.000000012,0.000026117,-0.000015899,-0.000053269,0.002113275,0.000257363,-0.000005645,-0.000000072,-0.000000093,0.022999990
51,0.237500,-0.000000071,-0.000000094,0.222999990,0.999999940,0.000001294,-0.000000671,0.000000015,0.000026522,-0.000015748,-0.000053298,0.002111325,0.000266681,-0.000005356,-0.000000071,-0.000000094,0.022999990
52,0.241667,-0.000000072,-0.000000095,0.222999990,1.000000000,0.000001344,-0.000000707,0.000000015,0.000026144,-0.000015942,-0.000053185,0.002111806,0.000258689,-0.000005475,-0.000000072,-0.000000095,0.022999990
53,0.245833,-0.000000073,-0.000000094,0.222999990,1.000000000,0.000001357,-0.000000778,0.000000016,0.000026261,-0.000015715,-0.000053231,0.002108599,0.000260075,-0.000005643,-0.000000073,-0.000000094,0.022999990
54,0.250000,-0.000000073,-0.000000095,0.222999990,1.000000000,0.000001288,-0.000000665,0.000000018,0.000026534,-0.000015732,-0.000053295,0.002110883,0.000266909,-0.000005357,-0.000000073,-0.000000095,0.022999990
55,0.254167,-0.000000073,-0.000000094,0.222999990,0.999999940,0.000001335,-0.000000702,0.000000007,0.000026439,-0.000015600,-0.000053231,0.002106281,0.000264077,-0.000005557,-0.000000073,-0.000000094,0.022999990
56,0.258333,-0.000000072,-0.000000093,0.222999990,1.000000000,0.000001364,-0.000000759,0.000000009,0.000026579,-0.000015539,-0.000053291,0.002106766,0.000267072,-0.000005524,-0.000000072,-0.000000093,0.022999990
57,0.262500,-0.000000071,-0.000000093,0.222999990,1.000000000,0.000001272,-0.000000671,0.000000023,0.000026526,-0.000015648,-0.000053296,0.002109116,0.000266308,-0.000005470,-0.000000071,-0.000000093,0.022999990
58,0.266667,-0.000000073,-0.000000094,0.222999990,0.999999940,0.000001322,-0.000000705,0.000000011,0.000026011,-0.000016003,-0.000053152,0.002112103,0.000255725,-0.000005530,-0.000000073,-0.000000094,0.022999990
59,0.270833,-0.000000072,-0.000000094,0.222999990,1.000000000,0.000001376,-0.000000739,0.000000014,0.000026739,-0.000015549,-0.000053330,0.002108269,0.000270911,-0.000005356,-0.000000072,-0.000000094,0.022999990
60,0.275000,-0.000000074,-0.000000095,0.222999990,1.000000000,0.000001393,-0.000000803,0.000000014,0.000025762,-0.000016146,-0.000053143,0.002114518,0.000250330,-0.000005662,-0.000000074,-0.000000095,0.022999990
61,0.279167,-0.000000074,-0.000000094,0.222999990,1.000000000,0.000001301,-0.000000709,0.000000016,0.000026608,-0.000015549,-0.000053328,0.002108263,0.000267486,-0.000005514,-0.000000074,-0.000000094,0.022999990
62,0.283333,-0.000000073,-0.000000095,0.222999990,0.999999940,0.000001354,-0.000000747,0.000000018,0.000026529,-0.000015713,-0.000053272,0.002109692,0.000266945,-0.000005361,-0.000000073,-0.000000095,0.022999990
63,0.287500,-0.000000072,-0.000000093,0.222999990,0.999999940,0.000001256,-0.000000660,0.000000009,0.000026610,-0.000015438,-0.000053292,0.002104843,0.000267216,-0.000005603,-0.000000072,-0.000000093,0.022999990
64,0.291667,-0.000000071,-0.000000093,0.222999990,1.000000000,0.000001304,-0.000000705,-0.000000002,0.000026560,-0.000015624,-0.000053248,0.002107249,0.000267273,-0.000005399,-0.000000071,-0.000000093,0.022999990
65,0.295833,-0.000000073,-0.000000094,0.222999990,0.999999940,0.000001355,-0.000000735,0.000000009,0.000025998,-0.000016010,-0.000053161,0.002112407,0.000255435,-0.000005549,-0.000000073,-0.000000094,0.022999990
66,0.300000,-0.000000073,-0.000000093,0.222999990,0.999999940,0.000001257,-0.000000647,-0.000000000,0.000026629,-0.000015453,-0.000053302,0.002105578,0.000267602,-0.000005573,-0.000000073,-0.000000093,0.022999990
67,0.304167,-0.000000071,-0.000000093,0.222999990,1.000000000,0.000001305,-0.000000694,0.000000025,0.000026746,-0.000015511,-0.000053287,0.002106147,0.000271246,-0.000005350,-0.000000071,-0.000000093,0.022999990
68,0.308333,-0.000000072,-0.000000094,0.222999990,0.999999940,0.000001357,-0.000000727,0.000000002,0.000026145,-0.000015931,-0.000053191,0.002111662,0.000258675,-0.000005488,-0.000000072,-0.000000094,0.022999990
69,0.312500,-0.000000072,-0.000000094,0.222999990,0.999999940,0.000001375,-0.000000799,0.000000016,0.000026512,-0.000015679,-0.000053303,0.002110008,0.000266050,-0.000005460,-0.000000072,-0.000000094,0.022999990
70,0.316667,-0.000000072,-0.000000094,0.222999990,0.999999940,0.000001305,-0.000000679,0.000000018,0.000026372,-0.000015730,-0.000053264,0.002109844,0.000262918,-0.000005525,-0.000000072,-0.000000094,0.022999990
71,0.320833,-0.000000073,-0.000000094,0.222999990,1.000000000,0.000001355,-0.000000711,0.000000006,0.000026206,-0.000015829,-0.000053200,0.002109983,0.000259487,-0.000005543,-0.000000073,-0.000000094,0.022999990
72,0.325000,-0.000000073,-0.000000095,0.222999990,1.000000000,0.000001372,-0.000000785,0.000000020,0.000026322,-0.000015857,-0.000053256,0.002112197,0.000262389,-0.000005435,-0.000000073,-0.000000095,0.022999990
73,0.329167,-0.000000073,-0.000000094,0.222999990,1.000000000,0.000001278,-0.000000693,0.000000010,0.000026408,-0.000015637,-0.000053271,0.002108183,0.000263257,-0.000005595,-0.000000073,-0.000000094,0.022999990
74,0.333333,-0.000000074,-0.000000095,0.222999990,0.999999940,0.000001328,-0.000000729,0.000000010,0.000026165,-0.000015934,-0.000053185,0.002111668,0.000259155,-0.000005458,-0.000000074,-0.000000095,0.022999990
75,0.337500,-0.000000072,-0.000000093,0.222999990,1.000000000,0.000001378,-0.000000765,0.000000025,0.000026971,-0.000015254,-0.000053364,0.002103322,0.000275047,-0.000005452,-0.000000072,-0.000000093,0.022999990
76,0.341667,-0.000000072,-0.000000094,0.222999990,1.000000000,0.000001420,-0.000000808,0.000000015,0.000026299,-0.000015839,-0.000053250,0.002111441,0.000261885,-0.000005471,-0.000000072,-0.000000094,0.022999990
77,0.345833,-0.000000072,-0.000000093,0.222999990,1.000000000,0.000001329,-0.000000708,0.000000005,0.000026390,-0.000015654,-0.000053287,0.002109047,0.000262792,-0.000005616,-0.000000072,-0.000000093,0.022999990
78,0.350000,-0.000000071,-0.000000095,0.222999990,1.000000000,0.000001235,-0.000000628,0.000000008,0.000026488,-0.000015764,-0.000053277,0.002110933,0.000266049,-0.000005358,-0.000000071,-0.000000095,0.022999990
79,0.354167,-0.000000073,-0.000000093,0.222999990,0.999999940,0.000001277,-0.000000667,-0.000000005,0.000026119,-0.000015771,-0.000053141,0.002107104,0.000257200,-0.000005655,-0.000000073,-0.000000093,0.022999990
80,0.358333,-0.000000073,-0.000000094,0.222999990,1.000000000,0.000001327,-0.000000707,0.000000008,0.000026565,-0.000015644,-0.000053265,0.002108286,0.000267291,-0.000005392,-0.000000073,-0.000000094,0.022999990
81,0.362500,-0.000000072,-0.000000095,0.222999990,1.000000000,0.000001233,-0.000000627,0.000000011,0.000026480,-0.000015758,-0.000053276,0.002110691,0.000265933,-0.000005372,-0.000000072,-0.000000095,0.022999990
82,0.366667,-0.000000072,-0.000000094,0.222999990,0.999999940,0.000001276,-0.000000672,-0.000000001,0.000026460,-0.000015586,-0.000053214,0.002105527,0.000264598,-0.000005528,-0.000000072,-0.000000094,0.022999990
83,0.370833,-0.000000072,-0.000000094,0.222999990,1.000000000,0.000001326,-0.000000712,0.000000012,0.000026552,-0.000015634,-0.000053261,0.002107814,0.000267092,-0.000005414,-0.000000072,-0.000000094,0.022999990
84,0.375000,-0.000000073,-0.000000095,0.222999990,1.000000000,0.000001362,-0.000000757,0.000000000,0.000025990,-0.000016018,-0.000053169,0.002112851,0.000255175,-0.000005555,-0.000000073,-0.000000095,0.022999990
85,0.379167,-0.000000073,-0.000000093,0.222999990,1.000000000,0.000001267,-0.000000666,0.000000014,0.000026634,-0.000015446,-0.000053313,0.002105743,0.000267608,-0.000005590,-0.000000073,-0.000000093,0.022999990
86,0.383333,-0.000000073,-0.000000094,0.222999990,0.999999940,0.000001317,-0.000000705,0.000000003,0.000026349,-0.000015817,-0.000053221,0.002110282,0.000263159,-0.000005403,-0.000000073,-0.000000094,0.022999990
87,0.387500,-0.000000073,-0.000000095,0.222999990,1.000000000,0.000001370,-0.000000740,0.000000016,0.000026330,-0.000015843,-0.000053236,0.002111326,0.000262649,-0.000005418,-0.000000073,-0.000000095,0.022999990
88,0.391667,-0.000000074,-0.000000094,0.222999990,1.000000000,0.000001385,-0.000000806,0.000000017,0.000026205,-0.000015755,-0.000053229,0.002109306,0.000258926,-0.000005665,-0.000000074,-0.000000094,0.022999990
89,0.395833,-0.000000073,-0.000000093,0.222999990,1.000000000,0.000001314,-0.000000690,0.000000008,0.000026766,-0.000015451,-0.000053342,0.002106648,0.000271018,-0.000005447,-0.000000073,-0.000000093,0.022999990
90,0.400000,-0.000000073,-0.000000094,0.222999990,0.999999940,0.000001366,-0.000000726,0.000000021,0.000026332,-0.000015819,-0.000053228,0.002110479,0.000262717,-0.000005435,-0.000000073,-0.000000094,0.022999990
91,0.404167,-0.000000073,-0.000000092,0.222999990,0.999999940,0.000001245,-0.000000660,0.000000011,0.000026470,-0.000015442,-0.000053269,0.002104191,0.000263754,-0.000005743,-0.000000073,-0.000000092,0.022999990
92,0.408333,-0.000000072,-0.000000093,0.222999990,1.000000000,0.000001294,-0.000000705,0.000000012,0.000026540,-0.000015719,-0.000053249,0.002109186,0.000267307,-0.000005317,-0.000000072,-0.000000093,0.022999990
93,0.412500,-0.000000072,-0.000000094,0.222999990,0.999999940,0.000001347,-0.000000740,0.000000025,0.000026339,-0.000015823,-0.000053235,0.002110862,0.000262819,-0.000005429,-0.000000072,-0.000000094,0.022999990
94,0.416667,-0.000000072,-0.000000094,0.222999990,0.999999940,0.000001253,-0.000000655,0.000000016,0.000026528,-0.000015659,-0.000053293,0.002109275,0.000266434,-0.000005445,-0.000000072,-0.000000094,0.022999990
95,0.420833,-0.000000071,-0.000000094,0.222999990,1.000000000,0.000001301,-0.000000699,0.000000006,0.000026560,-0.000015623,-0.000053253,0.002107360,0.000267256,-0.000005404,-0.000000071,-0.000000094,0.022999990
96,0.425000,-0.000000073,-0.000000095,0.222999990,0.999999940,0.000001352,-0.000000729,0.000000017,0.000025998,-0.000016010,-0.000053160,0.002112439,0.000255435,-0.000005551,-0.000000073,-0.000000095,0.022999990
97,0.429167,-0.000000072,-0.000000093,0.222999990,0.999999940,0.000001255,-0.000000642,0.000000007,0.000026629,-0.000015452,-0.000053303,0.002105491,0.000267643,-0.000005571,-0.000000072,-0.000000093,0.022999990
98,0.433333,-0.000000072,-0.000000093,0.222999990,1.000000000,0.000001302,-0.000000686,-0.000000003,0.000026558,-0.000015623,-0.000053248,0.002107154,0.000267292,-0.000005401,-0.000000072,-0.000000093,0.022999990
99,0.437500,-0.000000074,-0.000000094,0.222999990,0.999999940,0.000001354,-0.000000717,0.000000008,0.000025998,-0.000016011,-0.000053160,0.002112482,0.000255384,-0.000005551,-0.000000074,-0.000000094,0.022999990
100,0.441667,-0.000000072,-0.000000094,0.222999990,1.000000000,0.000001519,-0.000000909,0.000000010,0.000026678,-0.000015601,-0.000053331,0.002109290,0.000269707,-0.000005371,-0.000000072,-0.000000094,0.022999990
101,0.445833,-0.000000072,-0.000000093,0.222999990,1.000000000,0.000001418,-0.000000813,0.000000002,0.000026338,-0.000015675,-0.000053316,0.002110090,0.000261589,-0.000005685,-0.000000072,-0.000000093,0.022999990
102,0.450000,-0.000000072,-0.000000094,0.222999990,1.000000000,0.000001464,-0.000000848,-0.000000007,0.000026301,-0.000015872,-0.000053280,0.002113193,0.000261839,-0.000005464,-0.000000072,-0.000000094,0.022999990
103,0.454167,-0.000000072,-0.000000094,0.222999990,1.000000000,0.000001377,-0.000000743,0.000000020,0.000026558,-0.000015557,-0.000053345,0.002108755,0.000266328,-0.000005591,-0.000000072,-0.000000094,0.022999990
104,0.458333,-0.000000074,-0.000000094,0.222999990,1.000000000,0.000001394,-0.000000805,0.000000020,0.000025975,-0.000015960,-0.000053192,0.002112291,0.000254376,-0.000005669,-0.000000074,-0.000000094,0.022999990
105,0.462500,-0.000000073,-0.000000095,0.222999990,1.000000000,0.000001438,-0.000000845,0.000000024,0.000026512,-0.000015761,-0.000053320,0.002112224,0.000266366,-0.000005376,-0.000000073,-0.000000095,0.022999990
106,0.466667,-0.000000074,-0.000000093,0.222999990,1.000000000,0.000001347,-0.000000738,0.000000013,0.000026246,-0.000015640,-0.000053258,0.002107859,0.000259154,-0.000005778,-0.000000074,-0.000000093,0.022999990
107,0.470833,-0.000000072,-0.000000094,0.222999990,1.000000000,0.000001256,-0.000000657,0.000000029,0.000026674,-0.000015666,-0.000053326,0.002110443,0.000270027,-0.000005297,-0.000000072,-0.000000094,0.022999990
108,0.475000,-0.000000072,-0.000000095,0.222999990,0.999999940,0.000001305,-0.000000699,-0.000000006,0.000026356,-0.000015805,-0.000053217,0.002109908,0.000263290,-0.000005400,-0.000000072,-0.000000095,0.022999990
109,0.479167,-0.000000072,-0.000000093,0.222999990,1.000000000,0.000001352,-0.000000734,0.000000030,0.000026632,-0.000015426,-0.000053276,0.002104179,0.000267754,-0.000005581,-0.000000072,-0.000000093,0.022999990
110,0.483333,-0.000000071,-0.000000094,0.222999990,1.000000000,0.000001260,-0.000000650,0.000000010,0.000026472,-0.000015767,-0.000053280,0.002110990,0.000265727,-0.000005372,-0.000000071,-0.000000094,0.022999990
111,0.487500,-0.000000073,-0.000000093,0.222999990,0.999999940,0.000001304,-0.000000686,0.000000020,0.000026109,-0.000015779,-0.000053149,0.002107496,0.000256905,-0.000005670,-0.000000073,-0.000000093,0.022999990
112,0.491667,-0.000000072,-0.000000093,0.222999990,1.000000000,0.000001355,-0.000000722,0.000000010,0.000026557,-0.000015652,-0.000053276,0.002108731,0.000267123,-0.000005397,-0.000000072,-0.000000093,0.022999990
113,0.495833,-0.000000073,-0.000000093,0.222999990,1.000000000,0.000001372,-0.000000792,0.000000012,0.000026365,-0.000015727,-0.000053265,0.002109703,0.000262810,-0.000005539,-0.000000073,-0.000000093,0.022999990
114,0.500000,-0.000000073,-0.000000095,0.222999990,1.000000000,0.000001304,-0.000000678,0.000000014,0.000026275,-0.000015965,-0.000053250,0.002114194,0.000261842,-0.000005355,-0.000000073,-0.000000095,0.022999990
115,0.504167,-0.000000072,-0.000000094,0.222999990,0.999999940,0.000001354,-0.000000713,0.000000015,0.000026627,-0.000015502,-0.000053287,0.002106055,0.000268017,-0.000005502,-0.000000072,-0.000000094,0.022999990
116,0.508333,-0.000000071,-0.000000093,0.222999990,1.000000000,0.000001382,-0.000000769,0.000000005,0.000026597,-0.000015444,-0.000053288,0.002104619,0.000267088,-0.000005604,-0.000000071,-0.000000093,0.022999990
117,0.512500,-0.000000073,-0.000000094,0.222999990,1.000000000,0.000001424,-0.000000808,0.000000006,0.000025946,-0.000016125,-0.000053184,0.002115409,0.000254639,-0.000005504,-0.000000073,-0.000000094,0.022999990
118,0.516667,-0.000000072,-0.000000094,0.222999990,1.000000000,0.000001334,-0.000000710,0.000000009,0.000026552,-0.000015588,-0.000053329,0.002109010,0.000266305,-0.000005540,-0.000000072,-0.000000094,0.022999990
119,0.520833,-0.000000072,-0.000000095,0.222999990,1.000000000,0.000001240,-0.000000630,0.000000012,0.000026482,-0.000015759,-0.000053275,0.002110693,0.000265987,-0.000005369,-0.000000072,-0.000000095,0.022999990
120,0.525000,-0.000000072,-0.000000094,0.222999990,0.999999940,0.000001283,-0.000000675,-0.000000000,0.000026460,-0.000015586,-0.000053215,0.002105532,0.000264637,-0.000005531,-0.000000072,-0.000000094,0.022999990
121,0.529167,-0.000000071,-0.000000094,0.222999990,1.000000000,0.000001333,-0.000000715,0.000000013,0.000026553,-0.000015635,-0.000053259,0.002107844,0.000267033,-0.000005412,-0.000000071,-0.000000094,0.022999990
122,0.533333,-0.000000073,-0.000000095,0.222999990,1.000000000,0.000001369,-0.000000760,0.000000001,0.000025990,-0.000016018,-0.000053169,0.002112901,0.000255148,-0.000005555,-0.000000073,-0.000000095,0.022999990
123,0.537500,-0.000000073,-0.000000093,0.222999990,1.000000000,0.000001274,-0.000000669,0.000000015,0.000026634,-0.000015445,-0.000053313,0.002105698,0.000267647,-0.000005590,-0.000000073,-0.000000093,0.022999990
124,0.541667,-0.000000073,-0.000000094,0.222999990,0.999999940,0.000001324,-0.000000708,0.000000004,0.000026349,-0.000015817,-0.000053221,0.002110304,0.000263102,-0.000005403,-0.000000073,-0.000000094,0.022999990
125,0.545833,-0.000000072,-0.000000094,0.222999990,1.000000000,0.000001377,-0.000000741,0.000000018,0.000026536,-0.000015650,-0.000053284,0.002108794,0.000266616,-0.000005440,-0.000000072,-0.000000094,0.022999990
126,0.550000,-0.000000073,-0.000000093,0.222999990,1.000000000,0.000001392,-0.000000808,0.000000019,0.000026199,-0.000015750,-0.000053223,0.002108982,0.000258836,-0.000005672,-0.000000073,-0.000000093,0.022999990
