step,sim_time_s,px_m,py_m,pz_m,qw,qx,qy,qz,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,local_x_m,local_y_m,local_z_m
12,0.075000,0.000000000,0.000000000,0.440876573,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.735750198,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.240876573
13,0.079167,0.000000000,0.000000000,0.437640637,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.776625216,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.237640637
14,0.083333,0.000000000,0.000000000,0.434234381,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.817500234,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.234234381
15,0.087500,0.000000000,0.000000000,0.430657804,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.858375251,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.230657804
16,0.091667,0.000000000,0.000000000,0.426910937,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.899250269,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.226910937
17,0.095833,0.000000000,0.000000000,0.422993749,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.940125287,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.222993749
18,0.100000,0.000000000,0.000000000,0.418906242,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.981000304,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.218906242
19,0.104167,0.000000000,0.000000000,0.414648414,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.021875262,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.214648414
20,0.108333,0.000000000,0.000000000,0.410220295,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.062750220,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.210220295
21,0.112500,0.000000000,0.000000000,0.405621856,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.103625178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.205621856
22,0.116667,0.000000000,0.000000000,0.400853097,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.144500136,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.200853097
23,0.120833,0.000000000,0.000000000,0.395914048,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.185375094,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.195914048
24,0.125000,0.000000000,0.000000000,0.390804678,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.226250052,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.190804678
25,0.129167,0.000000000,0.000000000,0.385524988,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.267125010,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.185524988
26,0.133333,0.000000000,0.000000000,0.380074978,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.307999969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.180074978
27,0.137500,0.000000000,0.000000000,0.374454677,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.348874927,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.174454677
28,0.141667,0.000000000,0.000000000,0.368664056,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.389749885,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.168664056
29,0.145833,0.000000000,0.000000000,0.362703115,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.430624843,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.162703115
30,0.150000,0.000000000,0.000000000,0.356571853,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.471499801,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.156571853
31,0.154167,0.000000000,0.000000000,0.350270301,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.512374759,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.150270301
32,0.158333,0.000000000,0.000000000,0.343798429,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.553249717,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.143798429
33,0.162500,0.000000000,0.000000000,0.337156236,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.594124675,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.137156236
34,0.166667,0.000000000,0.000000000,0.330343723,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.634999633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.130343723
35,0.170833,0.000000000,0.000000000,0.323360920,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.675874591,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.123360920
36,0.175000,0.000000000,0.000000000,0.316207796,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.716749549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.116207796
37,0.179167,0.000000000,0.000000000,0.308884352,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.757624507,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.108884352
38,0.183333,0.000000000,0.000000000,0.301390618,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.798499465,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.101390618
39,0.187500,0.000000000,0.000000000,0.293726563,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.839374423,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.093726563
40,0.191667,0.000000000,0.000000000,0.285892189,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.880249381,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.085892189
41,0.195833,0.000000000,0.000000000,0.277887493,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.921124339,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.077887493
42,0.200000,0.000000000,0.000000000,0.269712508,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.961999297,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.069712508
43,0.204167,0.000000000,0.000000000,0.261367202,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.002874374,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.061367202
44,0.208333,0.000000000,0.000000000,0.252851576,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.043749332,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.052851576
45,0.212500,0.000000000,0.000000000,0.244165644,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.084624290,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.044165644
46,0.216667,0.000000000,0.000000000,0.235309392,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.125499249,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.035309392
47,0.220833,0.000004833,0.000004912,0.239999279,0.999999940,-0.000192750,0.000167251,-0.000000459,-0.048505019,-0.060895912,-0.003561184,1.526581287,-1.023265600,0.006323806,0.000004833,0.000004912,0.039999279
48,0.225000,-0.000140158,-0.000176522,0.239999995,0.999999940,0.000000048,-0.000000071,0.000008804,-0.034675073,-0.043508962,-0.000003147,-0.000196909,0.000199488,0.003748984,-0.000140158,-0.000176522,0.039999995
49,0.229167,-0.000232346,-0.000292300,0.239999995,0.999999940,0.000000670,0.000000214,0.000012586,-0.021939464,-0.027522841,-0.000000185,-0.000017310,-0.000006098,0.002053056,-0.000232346,-0.000292300,0.039999995
50,0.233333,-0.000272467,-0.000342704,0.239999995,1.000000000,0.000000065,0.000000237,0.000014100,-0.009207788,-0.011535866,-0.000000782,-0.000053757,-0.000008523,0.000513754,-0.000272467,-0.000342704,0.039999995
51,0.237500,-0.000272476,-0.000343038,0.239999995,0.999999940,0.000004696,-0.000001373,0.000013991,-0.000332167,0.000513725,-0.000233494,-0.004203661,-0.004704032,0.000024932,-0.000272476,-0.000343038,0.039999995
52,0.241667,-0.000272571,-0.000342785,0.239999995,1.000000000,0.000000763,-0.000000523,0.000014073,0.000041309,-0.000017095,-0.000049850,0.001763953,0.000373760,0.000042515,-0.000272571,-0.000342785,0.039999995
53,0.245833,-0.000272549,-0.000342797,0.239999995,1.000000000,0.000001253,-0.000000540,0.000014081,0.000029401,-0.000014098,-0.000053828,0.002088664,0.000334102,-0.000004339,-0.000272549,-0.000342797,0.039999995
54,0.250000,-0.000272551,-0.000342796,0.239999995,0.999999940,0.000001248,-0.000000640,0.000014115,0.000025985,-0.000015693,-0.000053086,0.002102911,0.000254577,-0.000005861,-0.000272551,-0.000342796,0.039999995
55,0.254167,-0.000272549,-0.000342794,0.239999995,1.000000000,0.000001293,-0.000000684,0.000014116,0.000026815,-0.000015343,-0.000053293,0.002103029,0.000271906,-0.000005454,-0.000272549,-0.000342794,0.039999995
56,0.258333,-0.000272550,-0.000342797,0.239999995,0.999999940,0.000001479,-0.000000856,0.000014116,0.000026057,-0.000016130,-0.000053174,0.002115045,0.000257775,-0.000005344,-0.000272550,-0.000342797,0.039999995
57,0.262500,-0.000272550,-0.000342795,0.239999995,0.999999940,0.000001388,-0.000000748,0.000014119,0.000026595,-0.000015388,-0.000053346,0.002105445,0.000266175,-0.000005731,-0.000272550,-0.000342795,0.039999995
58,0.266667,-0.000272549,-0.000342795,0.239999995,0.999999940,0.000001408,-0.000000817,0.000014110,0.000026486,-0.000015670,-0.000053298,0.002109462,0.000265546,-0.000005485,-0.000272549,-0.000342795,0.039999995
59,0.270833,-0.000272548,-0.000342794,0.239999995,0.999999940,0.000001317,-0.000000720,0.000014113,0.000026513,-0.000015580,-0.000053312,0.002108147,0.000265503,-0.000005573,-0.000272548,-0.000342794,0.039999995
60,0.275000,-0.000272550,-0.000342795,0.239999995,0.999999940,0.000001355,-0.000000768,0.000014114,0.000026121,-0.000015951,-0.000053198,0.002112351,0.000258079,-0.000005501,-0.000272550,-0.000342795,0.039999995
61,0.279167,-0.000272549,-0.000342795,0.239999995,0.999999940,0.000001261,-0.000000678,0.000014116,0.000026544,-0.000015573,-0.000053303,0.002107881,0.000266228,-0.000005532,-0.000272549,-0.000342795,0.039999995
62,0.283333,-0.000272548,-0.000342795,0.239999995,1.000000000,0.000001311,-0.000000718,0.000014106,0.000026506,-0.000015659,-0.000053251,0.002108031,0.000266100,-0.000005423,-0.000272548,-0.000342795,0.039999995
63,0.287500,-0.000272550,-0.000342794,0.239999995,0.999999940,0.000001361,-0.000000745,0.000014106,0.000026225,-0.000015720,-0.000053206,0.002107900,0.000259396,-0.000005651,-0.000272550,-0.000342794,0.039999995
64,0.291667,-0.000272549,-0.000342796,0.239999995,0.999999940,0.000001404,-0.000000794,0.000014120,0.000026398,-0.000015909,-0.000053279,0.002113939,0.000264569,-0.000005298,-0.000272549,-0.000342796,0.039999995
65,0.295833,-0.000272549,-0.000342795,0.239999995,0.999999940,0.000001312,-0.000000700,0.000014100,0.000026525,-0.000015572,-0.000053311,0.002108012,0.000265776,-0.000005560,-0.000272549,-0.000342795,0.039999995
66,0.300000,-0.000272550,-0.000342795,0.239999995,1.000000000,0.000001360,-0.000000731,0.000014123,0.000026217,-0.000015727,-0.000053192,0.002107677,0.000259283,-0.000005640,-0.000272550,-0.000342795,0.039999995
67,0.304167,-0.000272550,-0.000342796,0.239999995,1.000000000,0.000001379,-0.000000802,0.000014113,0.000026309,-0.000015856,-0.000053263,0.002112354,0.000262057,-0.000005448,-0.000272550,-0.000342796,0.039999995
68,0.308333,-0.000272549,-0.000342797,0.239999995,1.000000000,0.000001312,-0.000000685,0.000014116,0.000026475,-0.000015763,-0.000053300,0.002111579,0.000265604,-0.000005392,-0.000272549,-0.000342797,0.039999995
69,0.312500,-0.000272550,-0.000342795,0.239999995,0.999999940,0.000001359,-0.000000717,0.000014116,0.000026449,-0.000015511,-0.000053237,0.002104717,0.000263763,-0.000005654,-0.000272550,-0.000342795,0.039999995
70,0.316667,-0.000272549,-0.000342794,0.239999995,0.999999940,0.000001374,-0.000000789,0.000014119,0.000026524,-0.000015575,-0.000053291,0.002107428,0.000265935,-0.000005542,-0.000272549,-0.000342794,0.039999995
71,0.320833,-0.000272549,-0.000342795,0.239999995,0.999999940,0.000001416,-0.000000831,0.000014109,0.000026293,-0.000015855,-0.000053257,0.002112040,0.000261748,-0.000005461,-0.000272549,-0.000342795,0.039999995
72,0.325000,-0.000272549,-0.000342795,0.239999995,0.999999940,0.000001326,-0.000000734,0.000014112,0.000026519,-0.000015584,-0.000053317,0.002108495,0.000265635,-0.000005567,-0.000272549,-0.000342795,0.039999995
73,0.329167,-0.000272550,-0.000342794,0.239999995,1.000000000,0.000001376,-0.000000761,0.000014112,0.000026209,-0.000015735,-0.000053201,0.002108099,0.000259068,-0.000005648,-0.000272550,-0.000342794,0.039999995
74,0.333333,-0.000272549,-0.000342796,0.239999995,1.000000000,0.000001420,-0.000000806,0.000014103,0.000026405,-0.000015903,-0.000053292,0.002114129,0.000264684,-0.000005303,-0.000272549,-0.000342796,0.039999995
75,0.337500,-0.000272548,-0.000342796,0.239999995,1.000000000,0.000001464,-0.000000842,0.000014118,0.000026504,-0.000015654,-0.000053322,0.002110015,0.000265627,-0.000005511,-0.000272548,-0.000342796,0.039999995
76,0.341667,-0.000272550,-0.000342796,0.239999995,1.000000000,0.000001362,-0.000000753,0.000014109,0.000026104,-0.000015893,-0.000053254,0.002112729,0.000257087,-0.000005647,-0.000272550,-0.000342796,0.039999995
77,0.345833,-0.000272550,-0.000342797,0.239999995,1.000000000,0.000001268,-0.000000665,0.000014110,0.000026356,-0.000015754,-0.000053257,0.002110214,0.000262635,-0.000005505,-0.000272550,-0.000342797,0.039999995
78,0.350000,-0.000272549,-0.000342794,0.239999995,0.999999940,0.000001312,-0.000000702,0.000014111,0.000026679,-0.000015307,-0.000053268,0.002101526,0.000268342,-0.000005640,-0.000272549,-0.000342794,0.039999995
79,0.354167,-0.000272549,-0.000342796,0.239999995,1.000000000,0.000001367,-0.000000741,0.000014101,0.000026444,-0.000015846,-0.000053257,0.002111944,0.000265612,-0.000005287,-0.000272549,-0.000342796,0.039999995
80,0.358333,-0.000272551,-0.000342797,0.239999995,1.000000000,0.000001405,-0.000000782,0.000014113,0.000025976,-0.000016016,-0.000053182,0.002113192,0.000254734,-0.000005588,-0.000272551,-0.000342797,0.039999995
81,0.362500,-0.000272549,-0.000342795,0.239999995,1.000000000,0.000001312,-0.000000690,0.000014116,0.000026770,-0.000015370,-0.000053355,0.002105409,0.000270565,-0.000005546,-0.000272549,-0.000342795,0.039999995
82,0.366667,-0.000272549,-0.000342795,0.239999995,0.999999940,0.000001362,-0.000000724,0.000014117,0.000026353,-0.000015722,-0.000053224,0.002108390,0.000262741,-0.000005509,-0.000272549,-0.000342795,0.039999995
83,0.370833,-0.000272549,-0.000342795,0.239999995,0.999999940,0.000001378,-0.000000796,0.000014120,0.000026526,-0.000015576,-0.000053297,0.002107627,0.000265897,-0.000005546,-0.000272549,-0.000342795,0.039999995
84,0.375000,-0.000272548,-0.000342795,0.239999995,0.999999940,0.000001288,-0.000000703,0.000014111,0.000026499,-0.000015662,-0.000053304,0.002109566,0.000265709,-0.000005484,-0.000272548,-0.000342795,0.039999995
85,0.379167,-0.000272550,-0.000342793,0.239999995,1.000000000,0.000001334,-0.000000731,0.000014110,0.000026093,-0.000015711,-0.000053160,0.002106413,0.000256135,-0.000005774,-0.000272550,-0.000342793,0.039999995
86,0.383333,-0.000272551,-0.000342796,0.239999995,1.000000000,0.000001375,-0.000000780,0.000014111,0.000026064,-0.000016166,-0.000053202,0.002116910,0.000257763,-0.000005324,-0.000272551,-0.000342796,0.039999995
87,0.387500,-0.000272551,-0.000342796,0.239999995,1.000000000,0.000001284,-0.000000690,0.000014102,0.000026496,-0.000015684,-0.000053307,0.002110216,0.000265606,-0.000005462,-0.000272551,-0.000342796,0.039999995
88,0.391667,-0.000272550,-0.000342796,0.239999995,0.999999940,0.000001333,-0.000000731,0.000014115,0.000026560,-0.000015608,-0.000053264,0.002107378,0.000267111,-0.000005434,-0.000272550,-0.000342796,0.039999995
89,0.395833,-0.000272550,-0.000342795,0.239999995,1.000000000,0.000001384,-0.000000762,0.000014117,0.000026548,-0.000015548,-0.000053275,0.002106449,0.000266459,-0.000005529,-0.000272550,-0.000342795,0.039999995
90,0.400000,-0.000272550,-0.000342796,0.239999995,1.000000000,0.000001426,-0.000000805,0.000014107,0.000026308,-0.000015840,-0.000053258,0.002111822,0.000262015,-0.000005462,-0.000272550,-0.000342796,0.039999995
91,0.404167,-0.000272549,-0.000342798,0.239999995,1.000000000,0.000001472,-0.000000842,0.000014110,0.000026445,-0.000015786,-0.000053316,0.002112503,0.000264913,-0.000005422,-0.000272549,-0.000342798,0.039999995
92,0.408333,-0.000272549,-0.000342796,0.239999995,1.000000000,0.000001494,-0.000000892,0.000014113,0.000026363,-0.000015580,-0.000053309,0.002107978,0.000261749,-0.000005754,-0.000272549,-0.000342796,0.039999995
93,0.412500,-0.000272550,-0.000342796,0.239999995,1.000000000,0.000001394,-0.000000800,0.000014116,0.000026290,-0.000015797,-0.000053301,0.002112229,0.000261073,-0.000005583,-0.000272550,-0.000342796,0.039999995
94,0.416667,-0.000272550,-0.000342796,0.239999995,1.000000000,0.000001435,-0.000000838,0.000014118,0.000026329,-0.000015764,-0.000053272,0.002110754,0.000261996,-0.000005542,-0.000272550,-0.000342796,0.039999995
95,0.420833,-0.000272550,-0.000342796,0.239999995,1.000000000,0.000001481,-0.000000868,0.000014120,0.000026309,-0.000015778,-0.000053289,0.002111461,0.000261524,-0.000005567,-0.000272550,-0.000342796,0.039999995
96,0.425000,-0.000272550,-0.000342798,0.239999995,1.000000000,0.000001381,-0.000000781,0.000014112,0.000026276,-0.000015877,-0.000053299,0.002113840,0.000261136,-0.000005503,-0.000272550,-0.000342798,0.039999995
97,0.429167,-0.000272551,-0.000342797,0.239999995,1.000000000,0.000001286,-0.000000687,0.000014113,0.000026213,-0.000015740,-0.000053230,0.002109024,0.000259055,-0.000005667,-0.000272551,-0.000342797,0.039999995
98,0.433333,-0.000272551,-0.000342796,0.239999995,0.999999940,0.000001334,-0.000000726,0.000014114,0.000026596,-0.000015528,-0.000053264,0.002105918,0.000267503,-0.000005480,-0.000272551,-0.000342796,0.039999995
99,0.437500,-0.000272548,-0.000342795,0.239999995,1.000000000,0.000001386,-0.000000762,0.000014117,0.000026889,-0.000015362,-0.000053347,0.002104741,0.000273866,-0.000005400,-0.000272548,-0.000342795,0.039999995
100,0.441667,-0.000272550,-0.000342796,0.239999995,1.000000000,0.000001426,-0.000000801,0.000014106,0.000025954,-0.000016016,-0.000053179,0.002112919,0.000254397,-0.000005607,-0.000272550,-0.000342796,0.039999995
101,0.445833,-0.000272550,-0.000342797,0.239999995,1.000000000,0.000001472,-0.000000837,0.000014109,0.000026458,-0.000015796,-0.000053323,0.002112925,0.000265213,-0.000005400,-0.000272550,-0.000342797,0.039999995
102,0.450000,-0.000272550,-0.000342796,0.239999995,1.000000000,0.000001494,-0.000000887,0.000014112,0.000026362,-0.000015579,-0.000053308,0.002108019,0.000261655,-0.000005757,-0.000272550,-0.000342796,0.039999995
103,0.454167,-0.000272550,-0.000342796,0.239999995,1.000000000,0.000001394,-0.000000796,0.000014115,0.000026291,-0.000015796,-0.000053302,0.002112249,0.000261053,-0.000005584,-0.000272550,-0.000342796,0.039999995
104,0.458333,-0.000272551,-0.000342796,0.239999995,1.000000000,0.000001436,-0.000000833,0.000014117,0.000026329,-0.000015764,-0.000053271,0.002110746,0.000261980,-0.000005541,-0.000272551,-0.000342796,0.039999995
105,0.462500,-0.000272551,-0.000342796,0.239999995,1.000000000,0.000001481,-0.000000863,0.000014119,0.000026309,-0.000015779,-0.000053288,0.002111515,0.000261479,-0.000005567,-0.000272551,-0.000342796,0.039999995
106,0.466667,-0.000272549,-0.000342797,0.239999995,1.000000000,0.000001507,-0.000000714,0.000014073,0.000026618,-0.000015691,-0.000053374,0.002112172,0.000268664,-0.000005378,-0.000272549,-0.000342797,0.039999995
107,0.470833,-0.000272549,-0.000342796,0.239999995,1.000000000,0.000001463,-0.000000845,0.000014100,0.000026311,-0.000015603,-0.000053312,0.002108427,0.000260600,-0.000005802,-0.000272549,-0.000342796,0.039999995
108,0.475000,-0.000272549,-0.000342796,0.239999995,1.000000000,0.000001510,-0.000000874,0.000014115,0.000026492,-0.000015678,-0.000053334,0.002110780,0.000265487,-0.000005511,-0.000272549,-0.000342796,0.039999995
109,0.479167,-0.000272552,-0.000342796,0.239999995,1.000000000,0.000001388,-0.000000800,0.000014105,0.000025733,-0.000016101,-0.000053198,0.002115219,0.000248952,-0.000005800,-0.000272552,-0.000342796,0.039999995
110,0.483333,-0.000272550,-0.000342796,0.239999995,1.000000000,0.000001298,-0.000000710,0.000014109,0.000026690,-0.000015594,-0.000053355,0.002109892,0.000269842,-0.000005383,-0.000272550,-0.000342796,0.039999995
111,0.487500,-0.000272551,-0.000342796,0.239999995,0.999999940,0.000001349,-0.000000744,0.000014110,0.000026354,-0.000015721,-0.000053230,0.002108559,0.000262685,-0.000005516,-0.000272551,-0.000342796,0.039999995
112,0.491667,-0.000272550,-0.000342796,0.239999995,0.999999940,0.000001253,-0.000000658,0.000014112,0.000026586,-0.000015524,-0.000053295,0.002106621,0.000267126,-0.000005529,-0.000272550,-0.000342796,0.039999995
113,0.495833,-0.000272550,-0.000342794,0.239999995,1.000000000,0.000001296,-0.000000698,0.000014112,0.000026452,-0.000015509,-0.000053212,0.002103845,0.000263968,-0.000005623,-0.000272550,-0.000342794,0.039999995
114,0.500000,-0.000272550,-0.000342796,0.239999995,0.999999940,0.000001483,-0.000000867,0.000014113,0.000026276,-0.000015947,-0.000053225,0.002113023,0.000261978,-0.000005344,-0.000272550,-0.000342796,0.039999995
115,0.504167,-0.000272550,-0.000342795,0.239999995,0.999999940,0.000001529,-0.000000894,0.000014116,0.000026499,-0.000015599,-0.000053336,0.002109365,0.000265058,-0.000005595,-0.000272550,-0.000342795,0.039999995
116,0.508333,-0.000272550,-0.000342794,0.239999995,0.999999940,0.000001406,-0.000000822,0.000014119,0.000026328,-0.000015612,-0.000053319,0.002108940,0.000260929,-0.000005773,-0.000272550,-0.000342794,0.039999995
117,0.512500,-0.000272550,-0.000342795,0.239999995,0.999999940,0.000001452,-0.000000859,0.000014122,0.000026431,-0.000015804,-0.000053308,0.002112584,0.000264731,-0.000005409,-0.000272550,-0.000342795,0.039999995
118,0.516667,-0.000272549,-0.000342793,0.239999995,0.999999940,0.000001363,-0.000000753,0.000014114,0.000026519,-0.000015507,-0.000053332,0.002107327,0.000265110,-0.000005671,-0.000272549,-0.000342793,0.039999995
119,0.520833,-0.000272549,-0.000342795,0.239999995,0.999999940,0.000001405,-0.000000800,0.000014116,0.000026239,-0.000015975,-0.000053241,0.002113997,0.000261140,-0.000005373,-0.000272549,-0.000342795,0.039999995
120,0.525000,-0.000272549,-0.000342796,0.239999995,0.999999940,0.000001315,-0.000000707,0.000014107,0.000026505,-0.000015666,-0.000053314,0.002110027,0.000265771,-0.000005480,-0.000272549,-0.000342796,0.039999995
121,0.529167,-0.000272551,-0.000342796,0.239999995,1.000000000,0.000001365,-0.000000736,0.000014106,0.000026004,-0.000015927,-0.000053157,0.002110630,0.000255145,-0.000005628,-0.000272551,-0.000342796,0.039999995
122,0.533333,-0.000272550,-0.000342795,0.239999995,1.000000000,0.000001381,-0.000000807,0.000014109,0.000026554,-0.000015570,-0.000053305,0.002107885,0.000266453,-0.000005527,-0.000272550,-0.000342795,0.039999995
123,0.537500,-0.000272549,-0.000342796,0.239999995,1.000000000,0.000001313,-0.000000691,0.000014111,0.000026469,-0.000015759,-0.000053292,0.002111198,0.000265555,-0.000005399,-0.000272549,-0.000342796,0.039999995
124,0.541667,-0.000272550,-0.000342796,0.239999995,0.999999940,0.000001364,-0.000000725,0.000014112,0.000026361,-0.000015727,-0.000053236,0.002108900,0.000262838,-0.000005506,-0.000272550,-0.000342796,0.039999995
125,0.545833,-0.000272549,-0.000342795,0.239999995,0.999999940,0.000001380,-0.000000797,0.000014115,0.000026525,-0.000015575,-0.000053296,0.002107607,0.000265902,-0.000005547,-0.000272549,-0.000342795,0.039999995
126,0.550000,-0.000272548,-0.000342794,0.239999995,0.999999940,0.000001286,-0.000000702,0.000014105,0.000026587,-0.000015446,-0.000053306,0.002105352,0.000266664,-0.000005631,-0.000272548,-0.000342794,0.039999995
127,0.554167,-0.000272551,-0.000342794,0.239999995,1.000000000,0.000001335,-0.000000732,0.000014104,0.000026003,-0.000015927,-0.000053150,0.002110445,0.000255175,-0.000005623,-0.000272551,-0.000342794,0.039999995
